original_language,original_title,popularity,release_date,vote_average,vote_count,runtime_minutes,genres,averagerating,numvotes
en,The Record Keeper,0.6,9,2.0,1,130.0,Sci-Fi,6.0,147
en,Bandit and the Saints of Dogwood,0.6,7,2.0,1,81.0,Family,6.1,22
en,Pretty Rosebud,0.6,1,2.0,2,81.0,Drama,6.5,401
en,Blessid,0.6,11,2.0,1,97.0,Drama,5.6,142
en,College Musical,0.6,9,2.0,1,91.0,Musical,6.6,138
en,Cynthia,0.6,7,2.0,1,89.0,"Comedy,Horror",4.5,230
en,Cynthia,2.274,8,7.3,4,89.0,"Comedy,Horror",4.5,230
en,Sledge,0.6,9,2.0,1,75.0,Horror,3.4,100
en,Honeyspider,0.6,10,2.0,1,76.0,"Horror,Thriller",3.4,125
en,Dysmorphia,0.6,8,2.0,2,88.0,"Comedy,Horror,Sci-Fi",3.9,74
en,The Addicted,0.6,1,2.0,2,90.0,Horror,2.2,122
en,Give Me Shelter,0.6,6,2.0,1,90.0,Documentary,7.6,56
en,Night of the Dolls,0.6,6,2.0,1,86.0,Horror,7.2,37
pt,Mi Amigo Hugo,0.6,3,1.7,3,52.0,Documentary,4.1,207
en,2101,0.6,2,1.5,5,56.0,"Action,Adventure,Sci-Fi",2.3,181
en,Pizza Girl Massacre,0.6,10,1.5,2,78.0,Horror,3.7,23
en,Christmas Wedding Baby,0.6,12,1.0,1,112.0,"Comedy,Drama,Family",5.8,63
en,Hoodslam: The Accidental Phenomenon,0.6,11,1.0,1,94.0,"Action,Comedy,Documentary",9.2,12
en,Asphalt Angels,0.6,7,1.0,1,75.0,"Action,Thriller",4.5,35
en,Revenge of the Spacemen,0.6,10,1.0,1,75.0,"Comedy,Horror,Sci-Fi",4.9,66
en,The Mothman Curse,0.6,1,1.0,1,80.0,Horror,3.3,61
en,Bee Sting,0.6,10,1.0,1,50.0,"Comedy,Horror",6.1,53
en,Spyfall,0.6,8,1.0,1,79.0,Comedy,1.3,135
en,Let There Be Zombies,0.6,5,1.0,1,90.0,"Adventure,Comedy,Horror",3.1,131
en,New Blood Rising,0.6,2,1.0,3,81.0,Horror,4.3,151
en,Gilgamesh,0.6,11,1.0,1,103.0,"Drama,Fantasy,Horror",3.6,103
en,The Sickness of Lucius Frost,0.6,10,1.0,1,80.0,Horror,5.3,54
en,Hi-8 (Horror Independent 8),0.6,12,1.0,1,98.0,"Comedy,Horror",4.4,129
en,A Dark Place Inside,0.6,2,1.0,2,80.0,Horror,4.1,61
en,Witches Blood,0.6,4,1.0,1,75.0,Horror,5.9,22
en,Raw Cut,0.6,8,1.0,1,83.0,"Drama,Thriller",3.9,104
en,Bloodmarsh Krackoon,0.6,5,1.0,1,87.0,"Comedy,Horror",4.3,45
en,Air,0.6,6,0.5,1,95.0,"Drama,Sci-Fi,Thriller",5.1,11191
en,Air,0.6,6,0.5,1,90.0,"Adventure,Drama,Sci-Fi",4.3,67
en,Air,8.017,8,4.8,293,95.0,"Drama,Sci-Fi,Thriller",5.1,11191
en,Air,8.017,8,4.8,293,90.0,"Adventure,Drama,Sci-Fi",4.3,67
en,Let the Lion Roar,0.6,9,0.5,1,65.0,"Documentary,History",5.6,126
en,There's No Place Like Utopia,0.6,7,0.5,1,110.0,Documentary,5.9,141
en,Maker,0.6,6,0.5,2,66.0,"Documentary,News",7.4,14
en,Menthol,0.6,4,0.5,2,84.0,Drama,8.3,16
en,Good Kids,0.6,1,0.5,2,86.0,"Comedy,Drama",6.1,8183
en,Good Kids,0.6,1,0.5,2,65.0,Drama,5.2,45
en,Good Kids,7.722,10,6.4,149,86.0,"Comedy,Drama",6.1,8183
en,Good Kids,7.722,10,6.4,149,65.0,Drama,5.2,45
en,Good Kids,0.84,3,4.5,2,86.0,"Comedy,Drama",6.1,8183
en,Good Kids,0.84,3,4.5,2,65.0,Drama,5.2,45
en,Summer Snow,0.6,7,0.0,1,89.0,Drama,6.2,199
en,Avengers: Age of Ultron,44.383,5,7.3,13457,141.0,"Action,Adventure,Sci-Fi",7.3,665594
en,Ant-Man,32.715,7,7.1,11949,117.0,"Action,Adventure,Comedy",7.3,501213
en,Terminator Genisys,31.11,7,5.9,5309,126.0,"Action,Adventure,Sci-Fi",6.4,234615
en,Spectre,30.318,11,6.4,6719,148.0,"Action,Adventure,Thriller",6.8,352504
en,Cinderella,29.056,3,6.7,4517,105.0,"Drama,Family,Fantasy",6.9,142792
en,Mad Max: Fury Road,28.099,5,7.4,14454,120.0,"Action,Adventure,Sci-Fi",8.1,780910
en,Taken 3,27.679,1,6.1,3406,108.0,"Action,Thriller",6.0,165072
en,San Andreas,27.414,5,6.1,5125,114.0,"Action,Adventure,Drama",6.1,192750
en,Child 44,26.386,4,6.2,903,137.0,"Crime,Drama,History",6.5,59477
en,Insurgent,25.456,3,6.3,6771,119.0,"Action,Adventure,Sci-Fi",6.2,199710
en,Southpaw,25.305,7,7.4,3424,124.0,"Drama,Sport",7.4,199783
en,Chappie,24.52,3,6.7,4995,120.0,"Action,Crime,Drama",6.8,213733
en,Jupiter Ascending,24.058,2,5.3,4401,127.0,"Action,Adventure,Sci-Fi",5.3,166327
en,The Martian,22.856,10,7.7,12172,144.0,"Adventure,Drama,Sci-Fi",8.0,680116
en,Seventh Son,22.856,2,5.3,1549,102.0,"Action,Adventure,Fantasy",5.5,66565
en,Fifty Shades of Grey,21.229,2,5.4,6451,125.0,"Drama,Romance,Thriller",4.1,279126
en,Jurassic World,20.709,6,6.6,14056,124.0,"Action,Adventure,Sci-Fi",7.0,539338
en,The Hateful Eight,20.681,12,7.7,8065,168.0,"Crime,Drama,Mystery",7.8,434966
en,Sicario,20.468,9,7.3,4475,121.0,"Action,Crime,Drama",7.6,328548
en,Mission: Impossible - Rogue Nation,20.177,7,7.1,5242,131.0,"Action,Adventure,Thriller",7.4,311704
en,Tomorrowland,20.136,5,6.2,4610,130.0,"Action,Adventure,Family",6.4,161343
en,Tomorrowland,20.136,5,6.2,4610,70.0,Documentary,6.3,7
en,Room,20.0,10,8.1,5494,118.0,"Drama,Thriller",8.2,316791
en,Everest,19.9,9,6.7,2874,121.0,"Action,Adventure,Biography",7.1,181133
en,Insidious: Chapter 3,19.859,6,6.2,1886,97.0,"Horror,Mystery,Thriller",6.1,82930
en,The Hunger Games: Mockingjay - Part 2,19.487,11,6.8,7609,137.0,"Action,Adventure,Sci-Fi",6.6,252384
en,The Revenant,19.41,12,7.4,11064,156.0,"Action,Adventure,Biography",8.0,621193
en,The Revenant,19.41,12,7.4,11064,80.0,Horror,6.0,20
en,Self/less,19.131,7,6.3,1815,117.0,"Action,Mystery,Sci-Fi",6.5,80743
en,No Escape,19.005,8,6.8,1296,103.0,"Action,Thriller",6.8,70222
en,Goosebumps,18.957,10,6.2,2147,103.0,"Adventure,Comedy,Family",6.3,72858
en,The Man from U.N.C.L.E.,18.956,8,7.1,3525,116.0,"Action,Adventure,Comedy",7.3,240606
en,Ex Machina,18.485,4,7.6,8026,108.0,"Drama,Mystery,Sci-Fi",7.7,424542
en,Pitch Perfect 2,18.469,5,6.8,3599,115.0,"Comedy,Music",6.4,130692
en,Trainwreck,18.423,7,5.8,1731,125.0,"Comedy,Drama,Romance",6.2,121860
en,Knock Knock,17.867,10,5.0,1490,99.0,"Drama,Thriller",4.9,68328
en,Knock Knock,17.867,10,5.0,1490,55.0,Horror,6.0,10
en,Ted 2,17.684,6,6.1,4227,115.0,Comedy,6.3,165843
en,The Good Dinosaur,17.675,11,6.7,3135,93.0,"Adventure,Animation,Comedy",6.7,91465
en,Run All Night,17.592,3,6.4,1684,114.0,"Action,Drama,Thriller",6.6,94131
en,Poltergeist,17.343,5,5.1,1438,93.0,"Horror,Thriller",4.9,51538
en,Maze Runner: The Scorch Trials,17.31,9,6.6,6365,131.0,"Action,Sci-Fi,Thriller",6.3,201143
en,Blackhat,16.824,1,5.3,1165,133.0,"Action,Crime,Thriller",5.4,48427
en,The Last Witch Hunter,16.685,10,5.8,2193,106.0,"Action,Adventure,Fantasy",6.0,86118
en,Hotel Transylvania 2,16.553,9,6.7,3184,89.0,"Animation,Comedy,Family",6.7,92905
en,Fantastic Four,16.36,8,4.4,3837,100.0,"Action,Adventure,Drama",4.3,140148
en,Creed,16.356,11,7.3,4010,77.0,Horror,6.6,12
en,Creed,16.356,11,7.3,4010,133.0,"Drama,Sport",7.6,224671
en,Creed,16.356,11,7.3,4010,80.0,"Crime,Drama",5.8,25
en,Spotlight,16.354,11,7.8,4935,129.0,"Crime,Drama",8.1,365110
en,Spotlight,16.354,11,7.8,4935,99.0,Drama,8.0,12
en,Spotlight,0.6,1,10.0,1,129.0,"Crime,Drama",8.1,365110
en,Spotlight,0.6,1,10.0,1,99.0,Drama,8.0,12
en,The Loft,15.995,1,6.4,755,108.0,"Mystery,Romance,Thriller",6.3,46961
en,Paul Blart: Mall Cop 2,15.941,4,5.0,900,94.0,"Action,Comedy,Crime",4.4,30828
en,The Wedding Ringer,15.876,1,6.5,961,101.0,Comedy,6.7,66893
en,The Lobster,15.64,5,6.9,2895,119.0,"Comedy,Drama,Romance",7.1,182622
en,Mr. Holmes,15.14,7,6.5,1101,104.0,"Drama,Mystery",6.9,57976
en,45 Years,15.068,12,6.5,428,91.0,"Drama,Romance",7.1,27914
en,Alvin and the Chipmunks: The Road Chip,14.973,12,5.8,852,92.0,"Adventure,Animation,Comedy",5.1,14507
fr,Astérix: Le domaine des dieux,14.943,1,6.8,704,85.0,"Adventure,Animation,Comedy",6.9,9777
en,Black Mass,14.646,9,6.4,2020,123.0,"Biography,Crime,Drama",6.9,155847
en,Black Mass,0.959,5,10.0,1,123.0,"Biography,Crime,Drama",6.9,155847
en,Vice,14.641,1,4.3,312,96.0,"Action,Adventure,Sci-Fi",4.2,14436
en,Vice,14.641,1,4.3,312,132.0,"Biography,Comedy,Drama",7.2,72855
en,Vice,20.125,12,7.1,1213,96.0,"Action,Adventure,Sci-Fi",4.2,14436
en,Vice,20.125,12,7.1,1213,132.0,"Biography,Comedy,Drama",7.2,72855
en,The Intern,14.377,9,7.1,3373,121.0,"Comedy,Drama",7.1,191494
en,Playing It Cool,14.344,2,5.9,426,94.0,"Comedy,Romance",6.0,23152
en,In the Heart of the Sea,14.33,12,6.6,2137,122.0,"Action,Adventure,Biography",6.9,108628
en,The Big Short,14.327,12,7.3,4657,130.0,"Biography,Comedy,Drama",7.8,309227
en,Maps to the Stars,14.312,2,6.0,604,111.0,"Comedy,Drama",6.2,35049
en,Vacation,14.227,7,6.2,1934,99.0,"Adventure,Comedy",6.1,87582
en,Hitman: Agent 47,14.082,8,5.6,1764,96.0,"Action,Adventure,Crime",5.7,80510
en,Tracers,14.055,3,5.9,675,94.0,"Action,Crime,Drama",5.6,17147
en,The SpongeBob Movie: Sponge Out of Water,13.815,2,5.7,1165,92.0,"Adventure,Animation,Comedy",6.0,43560
en,Entourage,13.802,6,6.2,647,104.0,Comedy,6.6,71519
en,Predestination,13.625,1,7.4,3332,97.0,"Drama,Mystery,Sci-Fi",7.5,225349
en,Paddington,13.565,1,7.0,1904,95.0,"Adventure,Comedy,Family",7.2,84679
en,The Transporter Refueled,13.428,9,5.4,836,96.0,"Action,Adventure,Crime",5.2,36201
en,Dude Bro Party Massacre III,13.267,6,5.9,38,91.0,"Comedy,Horror",6.2,1437
en,Mortdecai,13.263,1,5.4,1666,107.0,"Action,Comedy,Crime",5.5,61366
en,Carol,13.096,11,7.4,1949,118.0,"Drama,Romance",7.2,100680
en,Pan,13.054,10,5.9,1701,111.0,"Adventure,Comedy,Family",5.8,55867
en,Maggie,13.0,5,5.3,958,95.0,"Drama,Horror",5.6,38671
en,Maggie,13.0,5,5.3,958,88.0,Drama,6.4,16
en,Bridge of Spies,12.836,10,7.2,4313,142.0,"Drama,History,Thriller",7.6,263004
en,Burnt,12.761,10,6.4,1841,101.0,"Comedy,Drama",6.6,95988
en,Outcast,12.581,2,4.7,223,98.0,Horror,5.4,2159
en,Outcast,12.581,2,4.7,223,99.0,"Action,Adventure,Drama",4.6,11496
en,Shaun the Sheep Movie,12.555,8,6.9,713,85.0,"Adventure,Animation,Comedy",7.4,32935
en,Last Knights,12.334,4,6.3,531,115.0,"Action,Adventure,Drama",6.2,35943
en,Foxcatcher,12.169,1,6.6,1407,134.0,"Biography,Drama,Sport",7.0,125954
en,Get Hard,12.129,3,6.0,1469,100.0,"Comedy,Crime",6.0,111187
en,Brooklyn,12.083,11,7.3,1912,80.0,"Comedy,Crime",7.3,28
en,Brooklyn,12.083,11,7.3,1912,117.0,"Drama,Romance",7.5,117021
en,Brooklyn,12.083,11,7.3,1912,83.0,"Drama,Music,Musical",6.4,51
fr,Brooklyn,0.916,8,6.0,1,80.0,"Comedy,Crime",7.3,28
fr,Brooklyn,0.916,8,6.0,1,117.0,"Drama,Romance",7.5,117021
fr,Brooklyn,0.916,8,6.0,1,83.0,"Drama,Music,Musical",6.4,51
en,The Danish Girl,12.082,11,7.7,3655,119.0,"Biography,Drama,Romance",7.1,146873
en,Bone Tomahawk,11.891,10,6.8,905,132.0,"Adventure,Drama,Horror",7.1,70298
en,The Walk,11.754,10,6.9,1906,89.0,"Crime,Thriller",6.8,126
en,The Walk,11.754,10,6.9,1906,123.0,"Adventure,Biography,Drama",7.3,109714
en,Straight Outta Compton,11.731,8,7.7,2048,147.0,"Biography,Drama,History",7.9,165307
en,Paper Towns,11.564,7,6.0,3587,109.0,"Comedy,Drama,Mystery",6.3,87742
en,The Water Diviner,11.479,4,6.8,682,111.0,"Drama,History,War",7.1,66595
en,Cop Car,11.414,8,5.8,452,88.0,"Crime,Thriller",6.3,27081
en,The Peanuts Movie,11.344,11,6.6,894,88.0,"Adventure,Animation,Comedy",7.1,39149
en,The Longest Ride,11.168,4,7.5,1908,123.0,"Drama,Romance",7.1,70327
en,Sisters,10.993,12,5.9,922,118.0,Comedy,6.0,58994
en,Dark Places,10.979,8,5.9,753,113.0,"Action,Drama,Mystery",6.2,38160
en,Beyond the Reach,10.971,4,5.6,198,91.0,Thriller,5.6,8755
en,We Are Your Friends,10.809,8,6.3,1241,96.0,"Drama,Music,Romance",6.2,32327
en,Focus,10.704,2,6.8,4173,105.0,"Comedy,Crime,Drama",6.6,192147
en,Focus,10.704,2,6.8,4173,87.0,Comedy,6.8,54
en,'71,10.523,2,6.8,627,99.0,"Action,Drama,Thriller",7.2,46103
en,Scouts Guide to the Zombie Apocalypse,10.451,10,6.2,915,93.0,"Action,Comedy,Horror",6.3,40479
en,The Invitation,10.424,3,6.5,1063,100.0,"Drama,Horror,Mystery",6.7,70213
en,The Gunman,10.388,3,5.7,583,115.0,"Action,Crime,Drama",5.8,36053
en,Joy,10.305,12,6.5,2723,75.0,Drama,6.1,233
en,Joy,10.305,12,6.5,2723,124.0,Drama,6.6,118086
en,Joy,10.305,12,6.5,2723,80.0,Drama,7.1,34
en,Joy,10.305,12,6.5,2723,99.0,Drama,6.5,430
en,Anomalisa,10.285,12,7.1,927,90.0,"Animation,Comedy,Drama",7.3,58010
en,The Woman in Black 2: Angel of Death,10.24,1,5.1,627,98.0,"Drama,Horror,Thriller",4.9,24592
en,The Visit,10.196,9,6.2,2634,90.0,"Comedy,Drama,Romance",8.3,7
en,The Visit,10.196,9,6.2,2634,94.0,"Horror,Mystery,Thriller",6.2,102459
en,The Visit,10.196,9,6.2,2634,83.0,Documentary,6.0,661
en,The Visit,1.4,1,6.0,12,90.0,"Comedy,Drama,Romance",8.3,7
en,The Visit,1.4,1,6.0,12,94.0,"Horror,Mystery,Thriller",6.2,102459
en,The Visit,1.4,1,6.0,12,83.0,Documentary,6.0,661
en,The Visit,0.631,5,8.0,1,90.0,"Comedy,Drama,Romance",8.3,7
en,The Visit,0.631,5,8.0,1,94.0,"Horror,Mystery,Thriller",6.2,102459
en,The Visit,0.631,5,8.0,1,83.0,Documentary,6.0,661
en,The Ridiculous 6,10.187,12,5.0,676,119.0,"Comedy,Western",4.8,38694
en,Love & Mercy,10.103,6,7.2,363,121.0,"Biography,Drama,Music",7.4,32238
en,The 33,9.993,11,6.2,565,127.0,"Biography,Drama,History",6.9,32263
en,American Ultra,9.97,8,6.0,1756,96.0,"Action,Comedy,Sci-Fi",6.1,76769
en,Green Room,9.943,4,6.8,1314,95.0,"Horror,Music,Thriller",7.0,90773
en,Good Kill,9.933,5,6.0,314,102.0,"Drama,Thriller,War",6.4,21095
en,Sinister 2,9.916,8,5.8,1142,97.0,"Horror,Mystery,Thriller",5.3,41782
en,Crimson Peak,9.897,10,6.5,2986,119.0,"Drama,Fantasy,Horror",6.5,119287
en,Barely Lethal,9.786,4,5.6,591,96.0,"Action,Adventure,Comedy",5.4,17473
en,Aloha,9.685,5,5.3,1226,105.0,"Comedy,Drama,Romance",5.4,54646
en,Slow West,9.669,4,6.7,532,84.0,"Adventure,Western",6.9,38237
en,Hot Pursuit,9.607,5,5.6,1000,87.0,"Action,Comedy,Crime",5.1,44723
en,Project Almanac,9.55,1,6.5,1449,106.0,"Drama,Mystery,Sci-Fi",6.4,71500
en,Equals,9.536,7,6.0,797,101.0,"Drama,Romance,Sci-Fi",6.1,24032
en,Trumbo,9.51,10,7.2,882,124.0,"Biography,Drama",7.5,68840
en,Mississippi Grind,9.477,8,6.0,229,108.0,"Comedy,Drama",6.4,17206
en,Z for Zachariah,9.464,8,5.6,471,98.0,"Drama,Sci-Fi,Thriller",6.0,25429
en,Big Game,9.462,6,5.4,648,90.0,"Action,Adventure,Crime",5.4,28615
en,Point Break,9.435,12,5.6,1260,114.0,"Action,Crime,Sport",5.3,53802
en,Krampus,9.417,12,6.0,1046,98.0,"Comedy,Fantasy,Horror",6.2,55400
en,The Diary of a Teenage Girl,9.382,8,6.7,460,102.0,"Comedy,Drama,Romance",6.9,27003
en,Zipper,9.373,8,5.7,85,112.0,"Drama,Thriller",5.8,6120
en,Minions,9.338,7,6.4,7343,91.0,"Adventure,Animation,Comedy",6.4,193917
en,Freaks of Nature,9.31,10,5.8,231,92.0,"Comedy,Horror,Sci-Fi",5.9,9670
en,The Devil's Candy,9.291,3,6.3,342,79.0,"Drama,Horror,Thriller",6.4,14172
en,The Lady in the Van,9.269,12,6.3,393,104.0,"Biography,Comedy,Drama",6.7,23105
it,Youth,9.265,12,6.9,1098,107.0,Drama,6.1,327
it,Youth,9.265,12,6.9,1098,124.0,"Comedy,Drama,Music",7.3,64418
it,Youth,9.265,12,6.9,1098,124.0,Drama,7.3,11
te,Bahubali: The Beginning,9.254,7,7.3,228,159.0,"Action,Drama",8.1,93243
en,Testament of Youth,9.251,6,7.4,486,129.0,"Biography,Drama,History",7.3,23632
en,Dope,9.246,6,7.2,954,103.0,"Comedy,Crime,Drama",7.2,76557
en,Spooks: The Greater Good,9.193,12,5.9,308,104.0,"Action,Drama,Thriller",6.2,18749
en,Backcountry,9.175,3,5.8,246,92.0,"Adventure,Drama,Horror",6.0,15835
en,The Gallows,9.166,7,4.8,591,81.0,"Horror,Mystery,Thriller",4.2,17763
en,Hot Girls Wanted,9.133,5,6.0,306,84.0,Documentary,6.1,13706
fr,Un moment d'égarement,9.105,9,5.8,624,105.0,"Comedy,Drama,Romance",6.3,6832
en,The Diabolical,9.09,3,4.7,110,113.0,Horror,5.3,25
en,The Diabolical,9.09,3,4.7,110,86.0,"Horror,Sci-Fi",4.7,4890
en,Victor Frankenstein,9.061,11,5.8,1200,110.0,"Drama,Horror,Sci-Fi",6.0,47492
en,Last Shift,9.05,10,5.8,238,90.0,"Horror,Mystery,Thriller",5.8,14812
en,Ashby,9.024,4,6.1,296,100.0,"Comedy,Crime,Drama",6.4,13572
en,The Night Before,9.014,11,6.1,956,101.0,"Adventure,Comedy,Fantasy",6.4,58455
en,The Night Before,9.014,11,6.1,956,81.0,Horror,4.7,150
en,Irrational Man,9.0,7,6.4,1112,95.0,"Comedy,Drama",6.6,50303
en,Let Us Prey,9.0,3,5.7,144,92.0,"Horror,Thriller",5.7,8194
en,The Little Death,8.95,6,6.7,229,75.0,Drama,6.0,41
en,The Little Death,8.95,6,6.7,229,96.0,"Comedy,Drama,Romance",7.1,23607
en,Danny Collins,8.933,3,6.7,260,106.0,"Biography,Comedy,Drama",7.0,27435
en,Home Sweet Hell,8.915,3,5.2,260,98.0,"Comedy,Crime,Thriller",5.4,12961
en,Steve Jobs,8.895,10,6.8,2572,122.0,"Biography,Drama",7.2,138668
en,The Hallow,8.807,11,5.3,316,97.0,Horror,5.7,13848
en,He Never Died,8.794,3,6.1,221,99.0,"Comedy,Drama,Fantasy",6.4,14973
en,Naomi and Ely's No Kiss List,8.794,9,6.0,762,89.0,"Comedy,Drama,Romance",5.6,8175
en,Cooties,8.759,9,5.5,335,88.0,"Action,Comedy,Horror",5.7,20659
hu,Saul fia,8.758,12,7.2,506,107.0,"Drama,War",7.5,39232
en,Superfast!,8.74,4,4.7,177,99.0,Comedy,4.1,8052
en,4Got10,8.71,9,4.3,38,84.0,"Action,Thriller,Western",4.2,1839
en,Far from the Madding Crowd,8.683,5,7.0,586,119.0,"Drama,Romance",7.1,41099
en,Magic Mike XXL,8.681,7,6.2,1110,115.0,"Comedy,Drama,Music",5.6,48497
en,Me and Earl and the Dying Girl,8.677,6,7.6,1570,105.0,"Comedy,Drama,Romance",7.8,112627
en,Duel,8.661,8,7.4,742,110.0,Action,8.0,10
en,The Age of Adaline,8.559,4,7.4,3853,112.0,"Drama,Fantasy,Romance",7.2,138924
en,Grandma,8.541,9,6.4,210,79.0,"Comedy,Drama",6.7,13688
en,Unfinished Business,8.516,3,5.2,472,91.0,"Comedy,Drama",5.4,29004
en,Mistress America,8.509,8,6.5,308,84.0,"Comedy,Drama",6.7,22506
en,Ratter,8.479,1,5.0,207,80.0,"Drama,Horror,Thriller",5.7,8740
en,High-Rise,8.474,4,5.5,610,119.0,"Drama,Horror,Sci-Fi",5.6,33746
en,5 Flights Up,8.407,5,5.9,147,88.0,"Comedy,Drama",6.2,7911
en,Momentum,8.403,8,5.8,273,96.0,"Action,Crime,Thriller",5.5,12569
en,Sleeping with Other People,8.392,9,6.3,517,101.0,"Comedy,Drama,Romance",6.5,36105
en,The Final Girls,8.362,10,6.5,619,88.0,"Comedy,Drama,Fantasy",6.6,30219
en,The Final Girls,8.362,10,6.5,619,45.0,"Comedy,Horror",5.4,5
en,She's Funny That Way,8.344,8,5.9,358,93.0,"Comedy,Drama",6.1,22179
en,The Bronze,8.328,3,5.8,186,100.0,"Comedy,Drama,Sport",6.0,9043
es,El cadáver de Anna Fritz,8.317,3,5.9,97,76.0,"Drama,Thriller",5.9,3917
en,Our Brand Is Crisis,8.304,10,5.9,306,107.0,"Comedy,Drama",6.1,19033
en,A Little Chaos,8.276,6,6.2,411,112.0,"Drama,Romance",6.5,18290
en,Love the Coopers,8.261,11,5.8,384,107.0,"Comedy,Fantasy,Romance",5.8,18018
en,Ricki and the Flash,8.247,8,5.8,473,101.0,"Comedy,Drama,Music",5.9,20932
en,The Stanford Prison Experiment,8.239,7,6.9,548,122.0,"Biography,Drama,History",6.9,32591
en,Meru,8.237,1,7.6,117,90.0,"Action,Adventure,Documentary",7.7,12603
en,Before We Go,8.233,5,6.5,985,95.0,"Comedy,Drama,Romance",6.8,45181
en,Before We Go,8.233,5,6.5,985,84.0,"Documentary,Drama,News",7.0,22
es,Atrapa la bandera,8.225,12,5.9,123,94.0,"Adventure,Animation,Comedy",5.9,3121
en,Beasts of No Nation,8.216,10,7.6,883,137.0,"Drama,War",7.8,63797
en,"McFarland, USA",8.197,2,7.3,358,129.0,"Biography,Drama,Sport",7.4,31735
no,Bølgen,8.197,3,6.5,567,105.0,"Action,Drama,Thriller",6.7,28167
en,Extinction,8.164,8,5.6,308,103.0,"Action,Adventure,Horror",3.2,1090
en,Extinction,8.164,8,5.6,308,95.0,"Action,Drama,Sci-Fi",5.8,37343
en,Extinction,8.164,8,5.6,308,112.0,"Drama,Horror,Sci-Fi",5.8,14710
en,Extinction,13.757,7,5.9,850,103.0,"Action,Adventure,Horror",3.2,1090
en,Extinction,13.757,7,5.9,850,95.0,"Action,Drama,Sci-Fi",5.8,37343
en,Extinction,13.757,7,5.9,850,112.0,"Drama,Horror,Sci-Fi",5.8,14710
en,Paranormal Activity: The Ghost Dimension,8.157,10,5.2,774,88.0,"Horror,Mystery,Thriller",4.6,22361
en,The Sea of Trees,8.148,8,6.3,246,110.0,"Drama,Fantasy,Mystery",6.0,11498
en,Absolution,8.129,5,4.7,57,96.0,"Action,Adventure,Crime",4.5,2777
en,Unfriended,8.12,4,5.4,2019,83.0,"Horror,Mystery,Thriller",5.6,62043
en,Hot Tub Time Machine 2,8.053,2,5.1,512,93.0,"Comedy,Mystery,Sci-Fi",5.1,34444
en,Pay the Ghost,8.049,9,5.3,376,94.0,"Drama,Horror,Mystery",5.2,14112
en,Hell House LLC,8.044,10,6.4,98,93.0,"Horror,Mystery,Thriller",6.4,5553
en,Tiger House,8.036,11,5.5,142,80.0,"Action,Crime,Drama",5.2,3520
en,Clouds of Sils Maria,8.03,4,6.7,426,124.0,Drama,6.7,24671
en,Jem and the Holograms,7.942,10,5.4,241,118.0,"Adventure,Drama,Family",4.1,6683
en,Experimenter,7.914,10,6.6,267,98.0,"Biography,Drama,History",6.6,16099
en,Criminal Activities,7.914,11,5.9,166,94.0,"Crime,Drama,Thriller",5.8,7739
en,Emelie,7.905,3,5.2,455,82.0,"Horror,Thriller",5.4,11830
en,X+Y,7.877,9,6.7,320,111.0,"Drama,Romance",7.2,25326
en,The Vatican Tapes,7.841,7,4.6,365,91.0,"Horror,Thriller",5.0,14822
en,"Hello, My Name Is Doris",7.802,3,6.4,265,90.0,"Comedy,Drama,Romance",6.6,17444
en,Maggie's Plan,7.787,5,5.7,218,98.0,"Comedy,Drama,Romance",6.2,14295
en,Absolutely Anything,7.786,9,5.7,688,85.0,"Comedy,Sci-Fi",6.0,34859
en,Lazer Team,7.768,1,5.6,142,102.0,"Action,Comedy,Sci-Fi",5.6,8727
en,Return to Sender,7.768,5,5.2,245,92.0,"Drama,Thriller",5.1,10857
en,Max,7.766,6,6.8,407,83.0,Comedy,5.1,248
en,Max,7.766,6,6.8,407,111.0,"Adventure,Drama,Family",6.8,23976
en,Suffragette,7.763,10,7.3,982,106.0,"Biography,Drama,History",6.9,34306
en,Woman in Gold,7.76,4,7.4,787,109.0,"Biography,Drama,History",7.3,48501
en,Welcome to Me,7.755,5,5.8,195,87.0,"Comedy,Drama",5.9,17259
en,Diablo,7.75,1,4.2,91,85.0,"Crime,Drama",6.9,244
en,Diablo,7.75,1,4.2,91,113.0,Drama,7.0,5
en,Diablo,7.75,1,4.2,91,90.0,"Action,Adventure,Thriller",4.5,4411
en,Diablo,7.75,1,4.2,91,106.0,Action,4.2,94
en,The Second Best Exotic Marigold Hotel,7.731,3,6.4,420,122.0,"Comedy,Drama",6.6,28931
en,True Story,7.713,4,6.2,916,99.0,"Crime,Drama,Mystery",6.3,52063
en,True Story,7.713,4,6.2,916,93.0,Drama,6.6,21
en,Dead Rising,7.677,3,5.0,199,118.0,"Action,Horror",5.2,7701
en,Manglehorn,7.661,6,5.4,94,97.0,Drama,5.6,6564
en,Those People,7.651,5,6.8,208,79.0,"Comedy,Crime,Drama",5.6,8
en,Those People,7.651,5,6.8,208,89.0,"Drama,Romance",6.5,4724
en,Backtrack,7.631,4,5.8,217,90.0,"Drama,Fantasy,Mystery",5.9,10563
en,Backtrack,7.631,4,5.8,217,97.0,"Horror,Thriller",3.6,656
en,Backtrack,2.443,5,2.2,7,90.0,"Drama,Fantasy,Mystery",5.9,10563
en,Backtrack,2.443,5,2.2,7,97.0,"Horror,Thriller",3.6,656
en,Adult Beginners,7.586,4,5.4,121,92.0,"Comedy,Drama",5.6,7637
